Date,Con,Lab,Lib Dem,SNP,Green,Reform,UKIP,Change UK
15/11/2010,40,42,10,,,,,
14/11/2010,36,39,14,,,,,
12/11/2010,39,41,10,,,,,
11/11/2010,40,40,10,,,,,
10/11/2010,42,37,11,,,,,
09/11/2010,39,33,14,,,,,
09/11/2010,40,39,13,,,,,
08/11/2010,42,39,11,,,,,
05/11/2010,40,39,12,,,,,
04/11/2010,40,39,11,,,,,
03/11/2010,40,40,9,,,,,
02/11/2010,41,40,11,,,,,
01/11/2010,41,39,11,,,,,
30/10/2010,35,37,16,,,,,
29/10/2010,38,35,13,,,,,
29/10/2010,42,37,13,,,,,
28/10/2010,35,37,15,,,,,
28/10/2010,41,39,11,,,,,
27/10/2010,41,39,12,,,,,
26/10/2010,40,38,12,,,,,
25/10/2010,40,40,11,,,,,
24/10/2010,39,36,16,,,,,
24/10/2010,37,38,15,,,,,
22/10/2010,41,40,10,,,,,
22/10/2010,40,36,16,,,,,
21/10/2010,41,40,10,,,,,
20/10/2010,41,39,11,,,,,
19/10/2010,42,39,11,,,,,
18/10/2010,41,39,12,,,,,
17/10/2010,41,39,11,,,,,
17/10/2010,39,36,14,,,,,
15/10/2010,41,39,11,,,,,
15/10/2010,40,34,14,,,,,
14/10/2010,42,38,12,,,,,
13/10/2010,41,40,11,,,,,
12/10/2010,43,36,12,,,,,
11/10/2010,42,38,12,,,,,
08/10/2010,42,38,12,,,,,
07/10/2010,38,34,18,,,,,
07/10/2010,42,38,12,,,,,
06/10/2010,42,40,11,,,,,
05/10/2010,43,39,11,,,,,
04/10/2010,41,39,12,,,,,
01/10/2010,39,41,11,,,,,
01/10/2010,35,38,16,,,,,
01/10/2010,39,36,15,,,,,
30/09/2010,41,39,12,,,,,
29/09/2010,41,39,12,,,,,
29/09/2010,35,37,18,,,,,
28/09/2010,41,40,12,,,,,
27/09/2010,39,40,12,,,,,
24/09/2010,39,38,15,,,,,
23/09/2010,41,37,13,,,,,
22/09/2010,43,36,14,,,,,
21/09/2010,39,39,13,,,,,
20/09/2010,42,38,11,,,,,
17/09/2010,37,35,13,,,,,
17/09/2010,41,39,13,,,,,
16/09/2010,37,35,15,,,,,
16/09/2010,41,38,12,,,,,
15/09/2010,42,39,12,,,,,
14/09/2010,40,39,12,,,,,
13/09/2010,41,38,12,,,,,
12/09/2010,39,37,14,,,,,
12/09/2010,37,37,15,,,,,
10/09/2010,42,38,14,,,,,
09/09/2010,42,37,14,,,,,
08/09/2010,43,38,12,,,,,
07/09/2010,42,38,13,,,,,
06/09/2010,42,37,13,,,,,
05/09/2010,38,34,18,,,,,
03/09/2010,42,37,12,,,,,
02/09/2010,42,37,12,,,,,
01/09/2010,43,37,12,,,,,
31/08/2010,43,38,11,,,,,
27/08/2010,41,37,13,,,,,
26/08/2010,42,37,12,,,,,
25/08/2010,42,37,12,,,,,
24/08/2010,41,38,13,,,,,
23/08/2010,41,39,12,,,,,
20/08/2010,41,38,12,,,,,
19/08/2010,41,37,14,,,,,
18/08/2010,44,36,12,,,,,
17/08/2010,42,37,14,,,,,
16/08/2010,41,37,15,,,,,
15/08/2010,37,37,18,,,,,
15/08/2010,39,33,15,,,,,
13/08/2010,39,30,16,,,,,
13/08/2010,42,37,13,,,,,
12/08/2010,42,37,14,,,,,
11/08/2010,41,37,15,,,,,
10/08/2010,42,38,14,,,,,
09/08/2010,40,36,15,,,,,
08/08/2010,39,33,16,,,,,
06/08/2010,42,36,13,,,,,
05/08/2010,44,36,13,,,,,
04/08/2010,42,36,13,,,,,
03/08/2010,41,36,13,,,,,
02/08/2010,42,38,12,,,,,
30/07/2010,42,38,12,,,,,
28/07/2010,42,36,14,,,,,
27/07/2010,42,37,14,,,,,
26/07/2010,42,35,15,,,,,
25/07/2010,38,34,19,,,,,
25/07/2010,40,38,14,,,,,
23/07/2010,41,36,14,,,,,
22/07/2010,43,35,15,,,,,
21/07/2010,44,35,13,,,,,
20/07/2010,43,35,14,,,,,
19/07/2010,42,35,15,,,,,
16/07/2010,40,37,15,,,,,
15/07/2010,43,34,15,,,,,
14/07/2010,43,34,15,,,,,
13/07/2010,42,35,15,,,,,
12/07/2010,42,35,15,,,,,
09/07/2010,38,34,16,,,,,
09/07/2010,42,34,17,,,,,
08/07/2010,42,35,16,,,,,
07/07/2010,40,36,17,,,,,
06/07/2010,41,35,16,,,,,
06/07/2010,41,36,15,,,,,
05/07/2010,40,36,16,,,,,
02/07/2010,37,33,18,,,,,
02/07/2010,41,36,16,,,,,
01/07/2010,42,35,16,,,,,
30/06/2010,42,36,15,,,,,
29/06/2010,42,36,15,,,,,
28/06/2010,42,35,16,,,,,
27/06/2010,40,31,18,,,,,
25/06/2010,43,36,16,,,,,
24/06/2010,43,34,17,,,,,
24/06/2010,41,35,16,,,,,
23/06/2010,42,34,17,,,,,
23/06/2010,39,33,18,,,,,
22/06/2010,41,37,15,,,,,
21/06/2010,41,33,18,,,,,
18/06/2010,40,31,19,,,,,
20/06/2010,39,31,19,,,,,
20/06/2010,39,31,21,,,,,
18/06/2010,39,34,19,,,,,
17/06/2010,36,30,23,,,,,
11/06/2010,40,32,18,,,,,
09/06/2010,36,30,25,,,,,
04/06/2010,42,28,19,,,,,
31/05/2010,37,33,21,,,,,
23/05/2010,39,32,21,,,,,
21/05/2010,38,29,21,,,,,
21/05/2010,39,32,21,,,,,
14/05/2010,37,34,21,,,,,
13/05/2010,38,33,21,,,,,
13/05/2010,38,34,21,,,,,
06/05/2010,36.9,29.7,23.6,,,,,
05/05/2010,36,29,27,,,,,
05/05/2010,35,29,27,,,,,
05/05/2010,37,28,27,,,,,
05/05/2010,36,24,29,,,,,
05/05/2010,35,27,26,,,,,
04/05/2010,36,28,26,,,,,
04/05/2010,35,30,24,,,,,
04/05/2010,33,27,29,,,,,
04/05/2010,36,26,28,,,,,
03/05/2010,37,29,26,,,,,
03/05/2010,33,28,27,,,,,
02/05/2010,34,28,29,,,,,
02/05/2010,37,29,26,,,,,
01/05/2010,35,27,28,,,,,
01/05/2010,38,28,25,,,,,
30/04/2010,36,29,27,,,,,
30/04/2010,35,23,29,,,,,
29/04/2010,34,27,28,,,,,
28/04/2010,34,27,31,,,,,
27/04/2010,33,29,28,,,,,
27/04/2010,36,29,26,,,,,
27/04/2010,36,27,28,,,,,
27/04/2010,34,27,30,,,,,
26/04/2010,33,28,29,,,,,
26/04/2010,34,25,28,,,,,
26/04/2010,33,23,30,,,,,
26/04/2010,32,25,30,,,,,
25/04/2010,34,28,30,,,,,
25/04/2010,32,28,31,,,,,
25/04/2010,33,28,30,,,,,
24/04/2010,35,27,28,,,,,
24/04/2010,34,28,29,,,,,
23/04/2010,35,26,31,,,,,
23/04/2010,36,30,23,,,,,
22/04/2010,34,29,28,,,,,
21/04/2010,33,27,31,,,,,
20/04/2010,31,26,34,,,,,
20/04/2010,32,23,33,,,,,
20/04/2010,35,25,27,,,,,
20/04/2010,32,28,31,,,,,
20/04/2010,32,28,32,,,,,
20/04/2010,34,29,30,,,,,
19/04/2010,33,27,31,,,,,
19/04/2010,32,26,29,,,,,
19/04/2010,32,24,32,,,,,
19/04/2010,31,26,30,,,,,
18/04/2010,32,26,33,,,,,
18/04/2010,33,28,30,,,,,
17/04/2010,33,30,29,,,,,
17/04/2010,31,27,29,,,,,
16/04/2010,33,28,30,,,,,
15/04/2010,35,28,24,,,,,
15/04/2010,34,29,27,,,,,
15/04/2010,37,31,22,,,,,
14/04/2010,41,32,18,,,,,
13/04/2010,35,29,21,,,,,
13/04/2010,39,31,20,,,,,
13/04/2010,36,27,23,,,,,
13/04/2010,36,33,22,,,,,
12/04/2010,36,33,21,,,,,
12/04/2010,36,31,19,,,,,
12/04/2010,38,28,22,,,,,
12/04/2010,39,33,20,,,,,
12/04/2010,39,31,17,,,,,
11/04/2010,37,30,20,,,,,
11/04/2010,37,31,20,,,,,
11/04/2010,37,31,20,,,,,
10/04/2010,40,32,18,,,,,
10/04/2010,39,32,16,,,,,
09/04/2010,40,30,20,,,,,
08/04/2010,37,27,22,,,,,
08/04/2010,40,31,18,,,,,
07/04/2010,38,30,21,,,,,
07/04/2010,37,32,19,,,,,
07/04/2010,37,26,22,,,,,
06/04/2010,39,32,21,,,,,
06/04/2010,40,32,17,,,,,
06/04/2010,37,28,20,,,,,
05/04/2010,41,31,18,,,,,
05/04/2010,39,29,17,,,,,
03/04/2010,37,33,21,,,,,
02/04/2010,39,29,20,,,,,
01/04/2010,38,27,20,,,,,
01/04/2010,39,31,19,,,,,
31/03/2010,38,29,23,,,,,
31/03/2010,38,32,19,,,,,
31/03/2010,37,28,22,,,,,
30/03/2010,38,31,19,,,,,
30/03/2010,38,33,19,,,,,
29/03/2010,39,32,18,,,,,
29/03/2010,38,28,18,,,,,
29/03/2010,37,27,19,,,,,
28/03/2010,37,30,20,,,,,
26/03/2010,37,32,19,,,,,
25/03/2010,39,31,19,,,,,
25/03/2010,37,33,18,,,,,
24/03/2010,36,34,17,,,,,
23/03/2010,37,33,18,,,,,
22/03/2010,36,32,20,,,,,
22/03/2010,35,30,21,,,,,
22/03/2010,37,30,15,,,,,
22/03/2010,35,28,17,,,,,
19/03/2010,38,31,19,,,,,
18/03/2010,38,32,19,,,,,
18/03/2010,36,32,20,,,,,
17/03/2010,36,32,20,,,,,
16/03/2010,39,26,21,,,,,
16/03/2010,37,32,19,,,,,
16/03/2010,36,28,18,,,,,
15/03/2010,37,32,21,,,,,
15/03/2010,39,28,16,,,,,
14/03/2010,40,31,20,,,,,
12/03/2010,37,33,17,,,,,
11/03/2010,38,31,21,,,,,
11/03/2010,37,34,17,,,,,
10/03/2010,37,32,17,,,,,
10/03/2010,39,26,18,,,,,
09/03/2010,36,32,20,,,,,
08/03/2010,39,34,16,,,,,
08/03/2010,37,30,16,,,,,
08/03/2010,37,29,18,,,,,
05/03/2010,38,33,17,,,,,
04/03/2010,40,31,18,,,,,
04/03/2010,38,32,17,,,,,
03/03/2010,38,32,19,,,,,
03/03/2010,39,31,19,,,,,
02/03/2010,38,33,16,,,,,
01/03/2010,39,32,17,,,,,
28/02/2010,37,32,19,,,,,
26/02/2010,37,35,17,,,,,
25/02/2010,39,33,16,,,,,
24/02/2010,38,32,19,,,,,
24/02/2010,36,32,21,,,,,
23/02/2010,38,32,17,,,,,
22/02/2010,39,33,17,,,,,
22/02/2010,37,32,19,,,,,
22/02/2010,39,30,22,,,,,
21/02/2010,37,30,20,,,,,
19/02/2010,39,33,17,,,,,
19/02/2010,38,26,19,,,,,
18/02/2010,39,32,18,,,,,
17/02/2010,38,30,20,,,,,
17/02/2010,40,26,18,,,,,
17/02/2010,39,30,18,,,,,
11/02/2010,40,29,21,,,,,
10/02/2010,38,25,20,,,,,
07/02/2010,40,30,20,,,,,
04/02/2010,39,30,20,,,,,
31/01/2010,38,31,19,,,,,
30/01/2010,39,30,18,,,,,
29/01/2010,38,31,19,,,,,
28/01/2010,40,31,18,,,,,
28/01/2010,40,32,16,,,,,
27/01/2010,40,24,19,,,,,
24/01/2010,40,29,21,,,,,
21/01/2010,38,29,19,,,,,
15/01/2010,40,31,18,,,,,
14/01/2010,42,29,19,,,,,
10/01/2010,40,24,20,,,,,
10/01/2010,41,28,19,,,,,
07/01/2010,40,30,18,,,,,
07/01/2010,42,30,16,,,,,
06/01/2010,40,31,17,,,,,
30/12/2009,40,30,17,,,,,
20/12/2009,38,29,19,,,,,
18/12/2009,40,24,20,,,,,
17/12/2009,40,28,18,,,,,
13/12/2009,40,31,18,,,,,
13/12/2009,43,26,20,,,,,
11/12/2009,40,31,16,,,,,
10/12/2009,41,24,21,,,,,
10/12/2009,40,23,19,,,,,
06/12/2009,38,30,20,,,,,
04/12/2009,40,27,18,,,,,
03/12/2009,40,29,19,,,,,
29/11/2009,37,27,20,,,,,
26/11/2009,39,29,19,,,,,
23/11/2009,39,22,21,,,,,
15/11/2009,37,31,17,,,,,
15/11/2009,42,29,19,,,,,
13/11/2009,41,27,18,,,,,
12/11/2009,39,25,17,,,,,
08/11/2009,39,29,18,,,,,
06/11/2009,38,24,20,,,,,
05/11/2009,41,27,17,,,,,
29/10/2009,42,25,21,,,,,
29/10/2009,41,28,16,,,,,
25/10/2009,40,27,18,,,,,
23/10/2009,40,27,19,,,,,
18/10/2009,44,27,18,,,,,
18/10/2009,43,26,19,,,,,
16/10/2009,40,23,20,,,,,
16/10/2009,41,30,17,,,,,
15/10/2009,40,28,19,,,,,
11/10/2009,40,30,18,,,,,
09/10/2009,42,28,18,,,,,
09/10/2009,44,27,17,,,,,
09/10/2009,45,26,18,,,,,
08/10/2009,40,31,18,,,,,
07/10/2009,43,29,17,,,,,
06/10/2009,41,28,18,,,,,
05/10/2009,40,27,20,,,,,
03/10/2009,40,28,18,,,,,
02/10/2009,41,29,17,,,,,
01/10/2009,40,28,19,,,,,
01/10/2009,40,26,20,,,,,
30/09/2009,37,30,21,,,,,
29/09/2009,40,29,18,,,,,
28/09/2009,39,29,20,,,,,
27/09/2009,36,24,25,,,,,
25/09/2009,40,24,21,,,,,
24/09/2009,38,25,23,,,,,
24/09/2009,40,26,23,,,,,
24/09/2009,39,26,20,,,,,
23/09/2009,38,28,19,,,,,
22/09/2009,39,27,20,,,,,
21/09/2009,39,30,17,,,,,
20/09/2009,43,26,19,,,,,
13/09/2009,41,27,18,,,,,
11/09/2009,41,27,17,,,,,
06/09/2009,40,24,21,,,,,
06/09/2009,40,27,18,,,,,
28/08/2009,42,28,17,,,,,
27/08/2009,42,26,18,,,,,
23/08/2009,43,26,17,,,,,
23/08/2009,41,25,19,,,,,
20/08/2009,41,24,18,,,,,
14/08/2009,42,28,18,,,,,
13/08/2009,43,26,19,,,,,
30/07/2009,41,27,18,,,,,
26/07/2009,42,24,18,,,,,
23/07/2009,40,25,20,,,,,
19/07/2009,40,24,18,,,,,
19/07/2009,38,26,20,,,,,
17/07/2009,42,25,18,,,,,
16/07/2009,38,23,22,,,,,
11/07/2009,41,27,20,,,,,
03/07/2009,39,26,19,,,,,
28/06/2009,36,25,19,,,,,
26/06/2009,40,24,17,,,,,
25/06/2009,38,25,18,,,,,
21/06/2009,38,21,19,,,,,
18/06/2009,39,22,18,,,,,
17/06/2009,35,20,16,,,,,
14/06/2009,39,25,19,,,,,
14/06/2009,39,27,18,,,,,
12/06/2009,40,24,18,,,,,
10/06/2009,36,24,19,,,,,
07/06/2009,38,22,20,,,,,
03/06/2009,37,21,19,,,,,
31/05/2009,30,22,18,,,,,
29/05/2009,39,22,18,,,,,
28/05/2009,40,22,25,,,,,
28/05/2009,41,21,15,,,,,
20/05/2009,39,27,17,,,,,
17/05/2009,39,28,20,,,,,
16/05/2009,39,23,19,,,,,
14/05/2009,40,21,18,,,,,
14/05/2009,41,22,19,,,,,
10/05/2009,39,26,22,,,,,
09/05/2009,45,23,17,,,,,
08/05/2009,43,27,18,,,,,
26/04/2009,45,26,17,,,,,
24/04/2009,45,27,17,,,,,
23/04/2009,45,27,18,,,,,
19/04/2009,41,28,22,,,,,
19/04/2009,40,30,19,,,,,
16/04/2009,43,26,21,,,,,
05/04/2009,43,30,18,,,,,
04/04/2009,41,34,16,,,,,
29/03/2009,40,28,18,,,,,
26/03/2009,44,31,18,,,,,
26/03/2009,41,31,17,,,,,
19/03/2009,41,30,17,,,,,
15/03/2009,42,30,20,,,,,
15/03/2009,42,32,14,,,,,
13/03/2009,41,31,17,,,,,
08/03/2009,42,30,19,,,,,
01/03/2009,44,28,17,,,,,
26/02/2009,41,31,15,,,,,
22/02/2009,42,30,18,,,,,
15/02/2009,48,28,17,,,,,
13/02/2009,44,32,14,,,,,
12/02/2009,41,25,22,,,,,
08/02/2009,42,28,18,,,,,
05/02/2009,40,28,22,,,,,
29/01/2009,43,32,16,,,,,
25/01/2009,44,32,16,,,,,
22/01/2009,43,28,16,,,,,
18/01/2009,44,30,17,,,,,
16/01/2009,45,32,14,,,,,
15/01/2009,41,32,15,,,,,
11/01/2009,43,33,15,,,,,
08/01/2009,41,34,15,,,,,
21/12/2008,39,34,16,,,,,
18/12/2008,42,35,14,,,,,
14/12/2008,39,35,15,,,,,
14/12/2008,38,33,19,,,,,
12/12/2008,41,35,15,,,,,
11/12/2008,37,36,14,,,,,
11/12/2008,41,36,11,,,,,
07/12/2008,39,35,17,,,,,
30/11/2008,37,36,17,,,,,
28/11/2008,43,32,15,,,,,
26/11/2008,45,30,18,,,,,
25/11/2008,40,36,14,,,,,
20/11/2008,42,31,19,,,,,
16/11/2008,40,37,12,,,,,
14/11/2008,41,36,14,,,,,
13/11/2008,43,32,12,,,,,
09/11/2008,41,35,16,,,,,
06/11/2008,43,30,18,,,,,
02/11/2008,45,31,13,,,,,
29/10/2008,42,33,15,,,,,
26/10/2008,39,31,16,,,,,
19/10/2008,45,30,14,,,,,
19/10/2008,42,30,21,,,,,
18/10/2008,46,30,13,,,,,
17/10/2008,42,34,14,,,,,
16/10/2008,40,31,16,,,,,
10/10/2008,43,33,14,,,,,
05/10/2008,45,30,15,,,,,
03/10/2008,45,31,15,,,,,
28/09/2008,41,29,18,,,,,
26/09/2008,43,31,17,,,,,
25/09/2008,41,32,18,,,,,
24/09/2008,41,31,16,,,,,
18/09/2008,39,27,21,,,,,
19/09/2008,44,24,20,,,,,
14/09/2008,52,24,12,,,,,
12/09/2008,46,27,16,,,,,
04/09/2008,44,25,17,,,,,
31/08/2008,43,27,18,,,,,
27/08/2008,45,26,16,,,,,
21/08/2008,46,25,16,,,,,
17/08/2008,44,29,19,,,,,
17/08/2008,48,24,16,,,,,
15/08/2008,45,25,18,,,,,
08/08/2008,46,26,17,,,,,
02/08/2008,47,24,16,,,,,
01/08/2008,45,29,16,,,,,
31/07/2008,47,25,16,,,,,
27/07/2008,43,27,18,,,,,
25/07/2008,45,26,17,,,,,
24/07/2008,46,24,18,,,,,
20/07/2008,47,27,15,,,,,
20/07/2008,43,28,19,,,,,
17/07/2008,45,24,16,,,,,
11/07/2008,47,25,16,,,,,
06/07/2008,41,28,19,,,,,
26/06/2008,46,25,18,,,,,
25/06/2008,46,28,15,,,,,
22/06/2008,45,25,20,,,,,
20/06/2008,49,26,14,,,,,
15/06/2008,45,28,16,,,,,
12/06/2008,44,26,17,,,,,
13/06/2008,47,25,18,,,,,
08/06/2008,45,25,20,,,,,
05/06/2008,42,26,21,,,,,
01/06/2008,44,30,16,,,,,
29/05/2008,47,23,18,,,,,
18/05/2008,41,27,22,,,,,
16/05/2008,45,25,18,,,,,
15/05/2008,43,26,19,,,,,
08/05/2008,49,23,17,,,,,
04/05/2008,40,29,19,,,,,
27/04/2008,40,26,20,,,,,
24/04/2008,39,29,20,,,,,
23/04/2008,44,26,17,,,,,
22/04/2008,40,31,19,,,,,
20/04/2008,39,34,19,,,,,
17/04/2008,40,30,19,,,,,
11/04/2008,44,28,17,,,,,
10/04/2008,39,33,17,,,,,
03/04/2008,43,32,18,,,,,
30/03/2008,38,31,17,,,,,
27/03/2008,43,29,17,,,,,
18/03/2008,40,35,18,,,,,
16/03/2008,42,29,21,,,,,
14/03/2008,43,27,16,,,,,
13/03/2008,40,31,20,,,,,
09/03/2008,37,34,19,,,,,
27/02/2008,40,33,16,,,,,
26/02/2008,39,37,16,,,,,
24/02/2008,41,30,17,,,,,
20/02/2008,40,34,16,,,,,
17/02/2008,37,34,21,,,,,
15/02/2008,41,32,16,,,,,
03/02/2008,40,31,17,,,,,
31/01/2008,37,32,21,,,,,
27/01/2008,38,30,17,,,,,
23/01/2008,41,33,16,,,,,
22/01/2008,37,38,16,,,,,
20/01/2008,37,35,20,,,,,
11/01/2008,43,33,14,,,,,
10/01/2008,40,33,18,,,,,
10/01/2008,42,32,15,,,,,
06/01/2008,37,33,19,,,,,
19/12/2007,39,34,18,,,,,
19/12/2007,43,31,16,,,,,
16/12/2007,41,30,16,,,,,
14/12/2007,45,32,14,,,,,
09/12/2007,40,32,16,,,,,
07/11/2007,42,35,14,,,,,
29/11/2007,41,30,19,,,,,
29/11/2007,43,32,14,,,,,
27/11/2007,41,32,17,,,,,
25/11/2007,41,27,18,,,,,
22/11/2007,37,31,21,,,,,
22/11/2007,41,32,14,,,,,
16/11/2007,41,35,13,,,,,
10/11/2007,43,35,15,,,,,
04/11/2007,36,37,16,,,,,
01/11/2007,40,35,13,,,,,
28/10/2007,40,35,18,,,,,
28/10/2007,42,33,15,,,,,
24/10/2007,41,38,11,,,,,
23/10/2007,40,41,13,,,,,
11/10/2007,43,36,14,,,,,
10/10/2007,41,38,11,,,,,
06/10/2007,41,38,11,,,,,
07/10/2007,38,40,12,,,,,
04/10/2007,36,40,13,,,,,
04/10/2007,38,38,16,,,,,
03/10/2007,36,39,15,,,,,
28/09/2007,32,43,15,,,,,
28/09/2007,34,41,16,,,,,
27/09/2007,31,41,17,,,,,
26/09/2007,31,44,15,,,,,
25/09/2007,33,44,13,,,,,
22/09/2007,34,42,14,,,,,
21/09/2007,33,39,16,,,,,
20/09/2007,33,39,19,,,,,
16/09/2007,32,40,20,,,,,
14/09/2007,34,39,15,,,,,
12/09/2007,34,37,15,,,,,
02/09/2007,36,37,18,,,,,
31/08/2007,35,38,15,,,,,
30/08/2007,36,35,14,,,,,
29/08/2007,36,41,16,,,,,
28/08/2007,36,37,16,,,,,
28/08/2007,33,41,14,,,,,
23/08/2007,34,39,18,,,,,
10/08/2007,32,42,14,,,,,
10/08/2007,33,39,18,,,,,
09/08/2007,33,38,15,,,,,
29/07/2007,33,39,15,,,,,
29/07/2007,34,37,16,,,,,
25/07/2007,32,41,16,,,,,
22/07/2007,32,38,20,,,,,
20/07/2007,33,40,15,,,,,
17/07/2007,35,41,15,,,,,
05/07/2007,35,37,17,,,,,
01/07/2007,34,37,18,,,,,
29/06/2007,35,38,15,,,,,
28/06/2007,35,39,18,,,,,
24/06/2007,37,32,18,,,,,
20/06/2007,36,39,15,,,,,
15/06/2007,37,35,14,,,,,
03/06/2007,36,33,17,,,,,
31/05/2007,37,32,21,,,,,
28/05/2007,35,31,19,,,,,
23/05/2007,39,33,15,,,,,
20/05/2007,34,32,21,,,,,
13/05/2007,37,33,17,,,,,
11/05/2007,38,34,15,,,,,
25/04/2007,37,32,18,,,,,
25/04/2007,38,31,20,,,,,
22/04/2007,37,30,21,,,,,
15/04/2007,37,29,20,,,,,
05/04/2007,39,31,16,,,,,
28/03/2007,39,32,17,,,,,
25/03/2007,35,31,20,,,,,
22/03/2007,39,31,16,,,,,
18/03/2007,41,31,18,,,,,
16/03/2007,38,32,16,,,,,
15/03/2007,41,33,17,,,,,
04/03/2007,38,30,18,,,,,
25/02/2007,40,29,17,,,,,
21/02/2007,37,32,17,,,,,
18/02/2007,40,31,19,,,,,
09/02/2007,37,32,18,,,,,
04/02/2007,36,33,19,,,,,
29/01/2007,39,35,19,,,,,
28/01/2007,34,29,21,,,,,
24/01/2007,38,31,18,,,,,
21/01/2007,37,31,23,,,,,
07/01/2007,39,32,18,,,,,
22/12/2006,37,32,15,,,,,
20/12/2006,37,33,17,,,,,
20/12/2006,36,37,14,,,,,
17/12/2006,40,32,18,,,,,
12/12/2006,37,36,18,,,,,
10/12/2006,34,33,19,,,,,
30/11/2006,37,32,16,,,,,
30/11/2006,39,31,20,,,,,
26/11/2006,34,36,17,,,,,
19/11/2006,37,32,22,,,,,
14/11/2006,35,33,20,,,,,
05/11/2006,36,33,20,,,,,
26/10/2006,39,32,16,,,,,
22/10/2006,38,32,14,,,,,
22/10/2006,39,29,22,,,,,
16/10/2006,35,37,18,,,,,
08/10/2006,36,35,18,,,,,
05/10/2006,38,32,20,,,,,
30/09/2006,36,35,19,,,,,
29/09/2006,36,36,16,,,,,
22/09/2006,37,33,18,,,,,
22/09/2006,38,31,18,,,,,
20/09/2006,36,32,22,,,,,
14/09/2006,37,33,21,,,,,
14/09/2006,38,31,18,,,,,
07/09/2006,40,32,17,,,,,
06/09/2006,35,36,19,,,,,
03/09/2006,36,32,20,,,,,
24/08/2006,38,31,18,,,,,
20/08/2006,40,31,22,,,,,
26/07/2006,38,33,18,,,,,
24/07/2006,36,32,24,,,,,
23/07/2006,39,35,17,,,,,
09/07/2006,36,34,19,,,,,
29/06/2006,36,35,18,,,,,
28/06/2006,39,33,18,,,,,
26/06/2006,36,33,21,,,,,
23/06/2006,39,32,17,,,,,
18/06/2006,37,32,21,,,,,
12/06/2006,41,34,18,,,,,
04/06/2006,37,34,18,,,,,
30/05/2006,41,31,18,,,,,
25/05/2006,38,32,16,,,,,
21/05/2006,38,34,20,,,,,
09/05/2006,37,31,17,,,,,
07/05/2006,38,30,20,,,,,
02/05/2006,36,32,21,,,,,
28/04/2006,35,32,18,,,,,
23/04/2006,34,32,24,,,,,
22/04/2006,30,30,25,,,,,
20/04/2006,33,35,17,,,,,
02/04/2006,34,36,21,,,,,
29/03/2006,36,36,18,,,,,
21/03/2006,34,39,19,,,,,
18/03/2006,33,37,21,,,,,
17/03/2006,38,35,19,,,,,
12/03/2006,34,37,21,,,,,
05/03/2006,35,35,20,,,,,
22/02/2006,38,36,18,,,,,
20/02/2006,35,38,20,,,,,
19/02/2006,37,34,21,,,,,
10/02/2006,37,39,15,,,,,
05/02/2006,37,36,18,,,,,
26/01/2006,39,40,13,,,,,
23/01/2006,40,38,17,,,,,
22/01/2006,37,36,19,,,,,
17/01/2006,39,39,15,,,,,
08/01/2006,36,39,16,,,,,
18/12/2005,37,36,21,,,,,
15/12/2005,38,36,18,,,,,
12/12/2005,40,31,20,,,,,
11/12/2005,35,38,19,,,,,
08/12/2005,37,36,18,,,,,
08/12/2005,37,35,21,,,,,
06/12/2005,36,36,18,,,,,
24/11/2005,35,37,20,,,,,
22/11/2005,32,42,19,,,,,
20/11/2005,33,38,19,,,,,
06/11/2005,32,40,19,,,,,
03/11/2005,33,39,21,,,,,
27/10/2005,32,40,19,,,,,
25/10/2005,34,40,21,,,,,
20/10/2005,33,36,22,,,,,
09/10/2005,30,40,21,,,,,
06/10/2005,32,38,22,,,,,
29/09/2005,32,40,20,,,,,
26/09/2005,29,39,25,,,,,
17/09/2005,31,40,21,,,,,
09/09/2005,32,37,21,,,,,
04/09/2005,35,37,20,,,,,
24/08/2005,33,40,20,,,,,
15/08/2005,31,39,24,,,,,
14/08/2005,31,38,22,,,,,
28/07/2005,31,40,21,,,,,
24/07/2005,28,40,22,,,,,
18/07/2005,28,41,25,,,,,
17/07/2005,31,39,23,,,,,
30/06/2005,33,38,20,,,,,
20/06/2005,29,42,21,,,,,
19/06/2005,31,38,23,,,,,
26/05/2005,31,38,23,,,,,
23/05/2005,30,37,26,,,,,
05/05/2005,33.2,36.2,22.7,,,,,
04/05/2005,33,38,23,,,,,
03/05/2005,32,38,21,,,,,
03/05/2005,32,38,22,,,,,
02/05/2005,27,41,23,,,,,
30/04/2005,29,42,21,,,,,
28/04/2005,31,40,22,,,,,
27/04/2005,31,40,21,,,,,
26/04/2005,32,40,21,,,,,
26/04/2005,31,40,21,,,,,
25/04/2005,31,40,21,,,,,
24/04/2005,33,41,19,,,,,
23/04/2005,32,41,20,,,,,
22/04/2005,33,41,20,,,,,
21/04/2005,33,40,20,,,,,
20/04/2005,34,39,20,,,,,
19/04/2005,33,39,22,,,,,
19/04/2005,33,39,21,,,,,
17/04/2005,31,40,21,,,,,
12/04/2005,33,39,22,,,,,
03/04/2005,34,37,21,,,,,
03/04/2005,35,37,19,,,,,
20/03/2005,32,40,20,,,,,
06/03/2005,32,39,20,,,,,
20/02/2005,34,37,21,,,,,
06/02/2005,32,41,18,,,,,
23/01/2005,31,38,21,,,,,
09/01/2005,33,38,20,,,,,
19/12/2004,31,40,21,,,,,
05/12/2004,33,37,20,,,,,
14/11/2004,30,38,22,,,,,
24/10/2004,31,37,23,,,,,
23/09/2004,34,36,21,,,,,
