Date,CSX,A,IV,PTD,SUE,Libertà,A-IV,CDX
2023-02-23,0.39100346020761245,,,,,,0.08765859284890425,0.5213379469434832
2023-02-23,0.40963855421686746,,,,,,0.08762322015334065,0.502738225629792
2023-02-22,0.4132596685082874,,,,,,0.08176795580110498,0.5049723756906077
2023-02-22,0.41538461538461535,,,,,,0.07912087912087912,0.5054945054945055
2023-02-21,0.40740740740740733,,,,,,0.08823529411764705,0.5043572984749455
2023-02-21,0.424141749723145,,,,,,0.07308970099667773,0.5027685492801772
2023-02-20,0.39106145251396646,,,,,,0.08379888268156424,0.5251396648044693
2023-02-20,0.4017758046614872,,,,,,0.08213096559378469,0.5160932297447282
2023-02-18,0.3986998916576382,,,,,,0.0801733477789816,0.5211267605633803
2023-02-16,0.39080459770114945,,,,,,0.09080459770114943,0.5183908045977011
2023-02-16,0.40789473684210525,,,,,,0.08881578947368421,0.5032894736842105
2023-02-15,0.4070796460176991,,,,,,0.08407079646017698,0.5088495575221239
2023-02-14,0.43329658213891953,,,,,,0.08158765159867697,0.4851157662624036
2023-02-13,0.3954802259887006,,,,,,0.0847457627118644,0.519774011299435
2023-02-13,0.4019501625135428,,,,,,0.08017334777898161,0.5178764897074757
2023-02-13,0.4035476718403548,,,,,,0.08647450110864746,0.5099778270509978
2023-02-09,0.4087431693989071,,,,,,0.0994535519125683,0.4918032786885246
2023-02-06,0.41900647948164144,,,,,,0.08747300215982722,0.4935205183585313
2023-02-03,0.4136069114470843,,,,,,0.10043196544276459,0.4859611231101512
2023-02-02,0.43237250554323725,,,,,,0.08425720620842572,0.4833702882483371
2023-02-02,0.3963133640552995,,,,,,0.0956221198156682,0.5080645161290323
2023-02-02,0.42290748898678415,,,,,,0.07709251101321588,0.5000000000000001
2023-02-01,0.40728476821192056,,,,,,0.08719646799116999,0.5055187637969095
2023-01-30,0.43362831858407075,,,,,,0.08738938053097345,0.47898230088495575
2023-01-30,0.41630901287553657,,,,,,0.08798283261802575,0.4957081545064378
2023-01-26,0.42245989304812837,,,,,,0.09090909090909091,0.48663101604278075
2023-01-26,0.3944636678200692,,,,,,0.09342560553633217,0.5121107266435986
2023-01-26,0.41202672605790647,,,,,,0.08685968819599109,0.5011135857461024
2023-01-26,0.41397849462365593,,,,,,0.1010752688172043,0.4849462365591398
2023-01-25,0.426264800861141,,,,,,0.08503767491926803,0.488697524219591
2023-01-25,0.41530054644808745,,,,,,0.09289617486338798,0.4918032786885246
2023-01-25,0.4118993135011441,,,,,,0.08581235697940504,0.5022883295194508
2023-01-24,0.38863636363636367,,,,,,0.09772727272727272,0.5136363636363637
2023-01-19,0.4282560706401766,,,,,,0.09050772626931568,0.4812362030905078
2023-01-23,0.4234135667396061,,,,,,0.07768052516411379,0.49890590809628005
2023-01-23,0.4145021645021645,,,,,,0.08874458874458875,0.4967532467532468
2023-01-20,0.39410480349344984,,,,,,0.0851528384279476,0.5207423580786027
2023-01-19,0.4100558659217877,,,,,,0.09050279329608939,0.49944134078212293
2023-01-18,0.4115684093437153,,,,,,0.09121245828698553,0.4972191323692992
2023-01-18,0.41711809317443116,,,,,,0.09859154929577463,0.4842903575297941
2023-01-16,0.4171180931744312,,,,,,0.08450704225352113,0.49837486457204766
2023-01-13,0.3967213114754098,,,,,,0.08306010928961748,0.5202185792349727
2023-01-12,0.41942604856512145,,,,,,0.09271523178807949,0.48785871964679917
2023-01-12,0.4134078212290503,,,,,,0.0893854748603352,0.4972067039106145
2023-01-12,0.4201312910284464,,,,,,0.09737417943107221,0.4824945295404814
2023-01-11,0.3944636678200692,,,,,,0.09573241061130335,0.5098039215686274
2023-01-10,0.42162162162162165,,,,,,0.08108108108108109,0.4972972972972973
2023-01-09,0.4146868250539957,,,,,,0.08099352051835854,0.5043196544276458
2023-01-05,0.41630434782608694,,,,,,0.09456521739130434,0.4891304347826087
2023-01-04,0.4156560088202867,,,,,,0.09040793825799337,0.4939360529217199
2022-12-31,0.40782122905027934,,,,,,0.0893854748603352,0.5027932960893855
2022-12-31,0.41973969631236446,,,,,,0.09327548806941431,0.4869848156182212
2022-12-29,0.4113082039911308,,,,,,0.08758314855875833,0.501108647450111
2022-12-29,0.4167597765363128,,,,,,0.09273743016759778,0.49050279329608937
2022-12-22,0.4170353982300885,,,,,,0.07743362831858407,0.5055309734513275
2022-12-22,0.41564245810055866,,,,,,0.09162011173184356,0.4927374301675978
2022-12-21,0.38764044943820225,,,,,,0.0898876404494382,0.5224719101123596
2022-12-21,0.41240478781284,,,,,,0.08378672470076169,0.5038084874863982
2022-12-20,0.4222222222222222,,,,,,0.08888888888888889,0.4888888888888889
2022-12-19,0.41583054626532884,,,,,,0.08361204013377925,0.5005574136008918
2022-12-19,0.40934371523915464,,,,,,0.09232480533926585,0.49833147942157946
2022-12-19,0.4029017857142857,,,,,,0.08705357142857144,0.5100446428571429
2022-12-16,0.4017563117453348,,,,,,0.08232711306256861,0.5159165751920967
2022-12-15,0.3767123287671233,,,,,,0.09703196347031964,0.526255707762557
2022-12-15,0.41629464285714285,,,,,,0.08370535714285714,0.5
2022-12-15,0.38344226579520696,,,,,,0.09259259259259259,0.5239651416122004
2022-12-15,0.41982182628062364,,,,,,0.09242761692650335,0.48775055679287305
2022-12-12,0.41713014460511677,,,,,,0.09010011123470522,0.49276974416017794
2022-12-12,0.40513392857142866,,,,,,0.08928571428571429,0.5055803571428571
2022-12-09,0.4087431693989071,,,,,,0.08306010928961748,0.5081967213114754
2022-12-08,0.42122905027932966,,,,,,0.08156424581005586,0.4972067039106145
2022-12-08,0.4196428571428572,,,,,,0.09263392857142859,0.48772321428571425
2022-12-05,0.4229934924078091,,,,,,0.08893709327548806,0.4880694143167028
2022-12-02,0.4098901098901099,,,,,,0.08241758241758242,0.5076923076923077
2022-12-01,0.4217536071032186,,,,,,0.08324084350721421,0.4950055493895672
2022-12-01,0.41621621621621624,,,,,,0.08648648648648649,0.4972972972972973
2022-12-01,0.42075892857142855,,,,,,0.09375000000000001,0.48549107142857145
2022-11-30,0.4096916299559471,,,,,,0.09251101321585903,0.4977973568281938
2022-11-28,0.41248606465997767,,,,,,0.0903010033444816,0.4972129319955407
2022-11-25,0.41079295154185014,,,,,,0.08370044052863435,0.5055066079295154
2022-11-25,0.4182424916573971,,,,,,0.0878754171301446,0.49388209121245824
2022-11-24,0.42017738359201773,,,,,,0.08536585365853658,0.49445676274944567
2022-11-24,0.4265350877192984,,,,,,0.07456140350877194,0.4989035087719298
2022-11-24,0.4183445190156599,,,,,,0.09395973154362416,0.48769574944071586
2022-11-23,0.41248606465997767,,,,,,0.09141583054626531,0.49609810479375693
2022-11-22,0.43915343915343913,,,,,,0.08994708994708994,0.4708994708994709
2022-11-22,0.41555555555555557,,,,,,0.08444444444444445,0.5
2022-11-21,0.4211111111111111,,,,,,0.08333333333333333,0.4955555555555556
2022-11-21,0.43398268398268397,,,,,,0.0854978354978355,0.48051948051948057
2022-11-18,0.4101433296582138,,,,,,0.08489525909592062,0.5049614112458656
2022-11-17,0.41638608305274977,,,,,,0.09427609427609429,0.48933782267115605
2022-11-16,0.411049723756906,,,,,,0.09392265193370165,0.4950276243093923
2022-11-16,0.43459459459459454,,,,,,0.08648648648648649,0.4789189189189189
2022-11-14,0.40979955456570155,,,,,,0.08908685968819599,0.5011135857461024
2022-11-11,0.4166666666666667,,,,,,0.08555555555555555,0.49777777777777776
2022-11-10,0.4368421052631579,,,,,,0.08421052631578947,0.4789473684210526
2022-11-10,0.4204035874439462,,,,,,0.09417040358744394,0.4854260089686099
2022-11-10,0.4245810055865922,,,,,,0.08491620111731843,0.49050279329608937
2022-11-07,0.4250832408435072,,,,,,0.08879023307436183,0.486126526082131
2022-11-07,0.4153498871331828,,,,,,0.09480812641083522,0.489841986455982
2022-11-04,0.4191750278706801,,,,,,0.08695652173913045,0.49386845039018956
2022-11-03,0.41387024608501116,,,,,,0.09172259507829976,0.49440715883668906
2022-11-03,0.4196428571428572,,,,,,0.09375000000000001,0.48660714285714285
2022-11-02,0.44680851063829785,,,,,,0.09042553191489362,0.4627659574468085
2022-10-31,0.4324618736383442,,,,,,0.09368191721132896,0.4738562091503267
2022-10-28,0.4250832408435072,,,,,,0.0921198668146504,0.4827968923418424
2022-10-28,0.4207589285714286,,,,,,0.08816964285714286,0.4910714285714286
2022-10-27,0.4301675977653631,,,,,,0.07932960893854749,0.49050279329608937
2022-10-27,0.42393736017897093,,,,,,0.09172259507829976,0.48434004474272924
2022-10-26,0.42857142857142855,,,,,,0.09340659340659341,0.47802197802197804
2022-10-26,0.4438444924406048,,,,,,0.08747300215982722,0.4686825053995681
2022-10-26,0.4161147902869757,,,,,,0.09161147902869758,0.4922737306843268
2022-10-24,0.4408251900108578,,,,,,0.09120521172638438,0.4679695982627579
2022-10-21,0.42217245240761475,,,,,,0.08510638297872339,0.4927211646136618
2022-10-20,0.4265033407572383,,,,,,0.09131403118040089,0.48218262806236084
2022-10-20,0.4249165739710789,,,,,,0.09121245828698553,0.48387096774193544
2022-10-20,0.4232922732362822,,,,,,0.09182530795072787,0.4848824188129898
2022-10-17,0.4269788182831661,,,,,,0.08918617614269787,0.48383500557413606
2022-10-17,0.4438444924406048,,,,,,0.08747300215982722,0.4686825053995681
2022-10-16,0.4230769230769231,,,,,,0.08791208791208792,0.489010989010989
2022-10-15,0.4252232142857143,,,,,,0.09709821428571429,0.47767857142857145
2022-10-14,0.42888643880926136,,,,,,0.09151047409040795,0.47960308710033084
2022-10-13,0.430648769574944,,,,,,0.087248322147651,0.48210290827740493
2022-10-12,0.44251626898047725,,,,,,0.08676789587852494,0.4707158351409978
2022-10-10,0.4470842332613391,,,,,,0.08639308855291578,0.4665226781857451
2022-10-06,0.4296875,,,,,,0.08928571428571429,0.48102678571428575
2022-10-06,0.45720476706392205,,,,,,0.08450704225352113,0.4582881906825569
2022-10-03,0.4515086206896551,,,,,,0.08943965517241378,0.459051724137931
2022-09-28,0.4338565022421525,,,,,,0.08856502242152467,0.47757847533632286
2022-09-25,0.42905405405405406,,,,,,0.08783783783783784,0.4831081081081081
